song_id,valence_mean,arousal_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,chroma_cqt_mean,chroma_cens_mean,melspectrogram_mean,tonnetz_mean,rhythm.tempogram_mean,mfcc_mean,onset_detect_mean,harmonic_mean,percussive_mean,rms_mean,zero_crossing_rate_mean,chroma_stft_std,spectral_centroid_std,spectral_bandwidth_std,spectral_rolloff_std,chroma_cqt_std,chroma_cens_std,melspectrogram_std,tonnetz_std,rhythm.tempogram_std,mfcc_std,onset_detect_std,harmonic_std,percussive_std,rms_std,zero_crossing_rate_std
93,7.2,6,0.4384166,2821.314316,3374.219404,6220.487972,0.55514336,0.263450383,4.620512,0.005964645,0.242810219,-0.18730669,1756.911765,1.06E-05,8.72E-06,0.14702553,0.058678422,0.29820848,851.8332351,730.2800637,2226.343905,0.25958976,0.118013681,32.593742,0.059715951,0.270653605,48.194744,1126.587439,0.10988122,0.07508873,0.057085346,0.027537635
95,3.3,4.6,0.4058995,1379.711863,2075.571187,2747.058728,0.40659493,0.224989548,0.32878774,0.031536858,0.154660296,-9.500275,1873.413793,8.35E-07,5.17E-06,0.03713483,0.026527558,0.29324403,650.3507776,698.3090495,1657.585218,0.28237528,0.180867456,2.5494528,0.081260766,0.182079117,87.60933,1130.940903,0.03715448,0.007190085,0.017648445,0.015133996
96,6.8,6.9,0.42304155,2885.369375,3314.92946,6373.356514,0.5174642,0.261864071,0.791138,-0.013036176,0.142661629,-4.4204416,1868.825279,1.64E-06,-8.61E-06,0.059966072,0.055731876,0.30076805,1216.570466,751.0301426,2593.974248,0.2607773,0.121492971,6.085341,0.06297327,0.173558506,65.00527,1113.868724,0.04729835,0.030595371,0.027143497,0.031418843
98,4.3,2.7,0.40308872,1715.814435,1707.650114,3200.731479,0.6196383,0.271485964,5.546649,0.008694028,0.291040624,1.0142564,2194.338462,-1.46E-06,-3.50E-05,0.16170663,0.056203662,0.28352475,202.6594222,188.8734148,502.5608781,0.21839818,0.098125964,31.81554,0.044895823,0.319226447,60.19025,1121.37995,0.1318155,0.068532765,0.07521665,0.010718008
99,4.3,4.1,0.47421244,2020.412444,2557.698747,3954.409825,0.45337164,0.242978375,2.9379592,-0.001102244,0.291777612,0.8749993,1603.104478,-1.03E-05,2.03E-05,0.12324401,0.047700761,0.26869363,581.7011579,571.4720631,1500.028313,0.2649062,0.155868029,12.509655,0.064450909,0.319318406,56.278835,1061.779612,0.09416268,0.047065753,0.031149859,0.016652554
101,3.4,2.8,0.32710552,1260.428239,1811.806606,2177.843314,0.39735562,0.224514566,0.36926702,0.052139129,0.160733712,-19.640842,1947.900709,-6.88E-06,-8.47E-05,0.03149542,0.030195831,0.3038552,981.8702794,824.5496257,2158.080096,0.29181632,0.181456725,4.0234814,0.084712886,0.196020778,103.34865,1136.091953,0.040340398,0.008539022,0.030836888,0.030494533
102,6.5,5.4,0.43993348,1356.538423,1347.337968,2616.067849,0.4807832,0.246919908,6.8087687,-0.030212652,0.182196459,0.19750625,1822.038043,1.09E-06,3.76E-05,0.19059181,0.037192013,0.29665574,478.0430496,270.7754407,686.7246705,0.27250403,0.149545619,34.180935,0.078708742,0.20956261,70.521736,1123.343604,0.16492578,0.0525967,0.04259087,0.020069321
103,5.6,3.3,0.5878815,1033.269526,1479.420971,2111.379934,0.48291007,0.247768264,22.657713,-0.010045659,0.213457321,5.5615673,1951.116751,2.77E-06,0.000412311,0.33450583,0.016382955,0.26184797,411.4866094,511.6545293,986.0505201,0.26567894,0.148135818,132.4025,0.077044156,0.249886392,61.87935,1158.153976,0.28781542,0.08710912,0.066301204,0.009747584
104,6.1,3.3,0.51638055,2001.018382,2363.796252,3949.384705,0.44378158,0.238617329,12.996784,0.031222752,0.274858921,3.854482,2477.044444,-3.80E-06,3.30E-05,0.2627006,0.044975709,0.2650365,810.8961893,722.0158371,1777.828419,0.2628812,0.1624657,59.25586,0.066865782,0.304253206,52.577534,921.8996078,0.22282617,0.07370356,0.04824705,0.024488305
105,6.5,5,0.50362694,2358.576445,2785.351649,4746.257441,0.49829265,0.24965293,7.965887,0.013461012,0.16235092,3.0316622,1969.683871,-8.35E-05,7.21E-05,0.19079489,0.052267476,0.28227082,848.1510877,777.5197605,2049.79935,0.2848063,0.144937049,50.569164,0.066560864,0.192311222,52.36232,1116.813559,0.15351608,0.09140879,0.086782314,0.028196696
106,4.6,3.3,0.36420536,2030.508565,2570.397167,3863.314217,0.44017756,0.234543964,3.976556,-0.000947755,0.238520741,-3.0922701,1911.155779,4.99E-07,-4.62E-05,0.14186242,0.046179775,0.29723695,1108.092041,788.5613378,2368.951377,0.28590629,0.168292787,19.888487,0.093332188,0.264673591,63.717022,1181.434364,0.13171558,0.049401857,0.05460026,0.037022247
107,6,4.8,0.45378178,1726.000127,1955.817419,3366.80152,0.5047362,0.255765155,14.735692,0.013694405,0.265509802,4.788762,1696.081395,-7.76E-06,-1.87E-06,0.27517733,0.046371487,0.27116838,572.3063714,473.6761568,1292.13332,0.2547977,0.133856337,65.979034,0.062939585,0.293484559,55.208534,1195.049665,0.22871767,0.08822827,0.07816994,0.019569321
108,4.5,4.2,0.43534008,3544.506544,3577.086855,7243.534281,0.48307925,0.250989362,1.9658077,-0.027062188,0.220435663,-5.4100013,2024.163934,8.53E-06,3.74E-05,0.08842972,0.092182744,0.29239795,1132.690705,738.8918559,2681.652434,0.2649751,0.142610215,19.146547,0.068657253,0.247106475,51.27007,1230.259005,0.0714128,0.057739463,0.05851086,0.043645466
109,4.4,4.5,0.36729136,1311.292588,1750.740664,2487.881562,0.3744565,0.217686655,35.73328,-0.015435714,0.170766057,1.220234,1784.747191,2.14E-06,0.000101006,0.40774086,0.028692156,0.30890998,735.9257634,686.1327779,1694.854121,0.28903645,0.189593917,233.30981,0.097620979,0.195248826,60.78232,1143.406579,0.40922913,0.07505111,0.1447676,0.020027063
110,4.4,2.8,0.43422365,1179.670348,1555.343305,2172.266645,0.5185178,0.250390087,32.657116,0.014048536,0.219190715,7.9325495,1920.293706,-2.97E-06,7.07E-05,0.4139387,0.031940064,0.27523014,346.8733447,341.4908891,678.6308514,0.25887865,0.143659799,135.92679,0.055786252,0.24438613,58.003372,1088.530548,0.33812082,0.12588763,0.07077265,0.012186364
111,5.3,5.3,0.35827786,1290.562175,948.0384106,2359.231914,0.55927175,0.265694659,0.43095866,-0.001222211,0.265501694,-19.008827,2083.918033,-7.70E-07,-3.74E-05,0.048067953,0.048565921,0.29957166,182.3824146,127.8206698,343.0567755,0.24977253,0.112870198,1.9105071,0.066443005,0.29205368,102.0995,1133.103678,0.03756662,0.017410377,0.010119625,0.01277489
112,6.8,6.4,0.38546312,2525.625647,2728.979373,4900.915952,0.5241693,0.263181482,10.779037,0.00670493,0.264708966,0.05754755,1850.88,2.40E-06,4.97E-05,0.22614244,0.062925972,0.30307516,407.2006885,405.7145078,963.0961744,0.25845402,0.118612145,86.384636,0.061645113,0.289798561,43.81663,1113.856878,0.18936309,0.09308785,0.09401749,0.020478062
113,5.4,3.8,0.57248425,1666.490208,2124.859034,3343.325388,0.5017229,0.25651826,7.3583207,0.014154476,0.280049389,5.3576217,1919.976471,-0.00011117,5.33E-05,0.19139951,0.040196914,0.2531114,322.0420624,406.824976,616.065639,0.2571602,0.132407386,38.351467,0.059895139,0.306988686,56.003777,1088.417999,0.12856203,0.0858378,0.052826583,0.012771248
114,4.8,5.7,0.40393585,1885.284329,2594.617627,3937.950442,0.406304,0.221143412,1.682982,0.002750374,0.155050717,-1.9669074,1821.764479,-1.60E-05,2.17E-05,0.086599305,0.038253104,0.29153135,710.2092224,883.1075976,1938.008368,0.3050284,0.18555033,14.611932,0.096460421,0.177355713,65.91876,1121.939097,0.07238614,0.044950187,0.040702306,0.021081267
115,8.4,7.8,0.43229884,2633.094766,2609.880231,5038.553201,0.56682354,0.271459412,8.053278,-0.003285826,0.238815404,0.34217513,2264.407407,-7.06E-06,-3.86E-06,0.20796376,0.074853566,0.30172116,496.8666842,399.4615772,1101.725352,0.23966575,0.098199395,49.292786,0.053244253,0.275862433,49.008854,1297.874212,0.16259857,0.099154286,0.09003476,0.022204695
116,4.4,3.9,0.4494735,2183.000824,2961.616921,4795.974623,0.4202842,0.228059171,14.838509,0.001847845,0.240151285,4.685279,1590.8,-5.29E-05,-0.001266553,0.26156372,0.03773526,0.2878529,931.7318163,789.2178611,2313.97187,0.28540668,0.176981208,80.045555,0.091456944,0.267789049,52.46402,955.4376449,0.22171119,0.09506121,0.10064708,0.024485033
117,3.9,5,0.33366147,1336.570172,1676.876448,2522.475205,0.47686696,0.252178342,0.48081678,-0.014788235,0.166860552,-14.075195,1834.4,1.54E-06,-3.00E-06,0.043745685,0.034027076,0.30783632,719.5317239,647.32572,1543.10581,0.26763284,0.140497036,3.7221467,0.080520679,0.193811175,92.640076,1124.761629,0.0434447,0.013357088,0.025120929,0.025379657
118,4.9,4.6,0.6112662,1942.305283,2619.834727,4030.053786,0.6034433,0.274474335,2.2481296,0.007473368,0.137660119,1.5054059,1891.110619,-6.58E-06,-1.01E-05,0.09998932,0.038562144,0.24893342,888.7550002,654.3747054,2031.668773,0.23254094,0.089426914,18.790293,0.054024082,0.162226693,63.463467,1122.855707,0.07816687,0.0477397,0.043779507,0.022224554
119,4.3,3.2,0.38682336,1576.571936,1288.964319,2637.118469,0.50324357,0.252821727,1.6794215,-0.00920252,0.249721979,-4.27206,1730.197531,-4.06E-07,-5.05E-06,0.10086568,0.067612991,0.291968,368.020805,213.8710401,452.8384608,0.25847057,0.139335952,10.143108,0.073247239,0.277554387,75.06188,1117.380495,0.09914271,0.026713438,0.04991835,0.024159236
120,3.8,5,0.40788326,1857.871246,2416.913961,3640.525797,0.42345154,0.231859569,0.40136057,-0.009261766,0.178526185,-10.179964,2084.041885,1.41E-08,1.54E-06,0.039367933,0.043234399,0.28520486,965.9347906,718.0441153,2182.309279,0.28419217,0.171972305,3.9666915,0.09357569,0.207340613,80.56736,1126.531195,0.040992893,0.011493993,0.024464684,0.032083865
121,3.1,3.9,0.33881387,2822.725606,3103.070516,5930.618293,0.35035387,0.214378722,1.1070482,-0.004714926,0.183009503,-8.679468,1909.92053,-8.04E-07,-2.94E-06,0.06554408,0.053564038,0.34077314,1101.828811,514.0069332,1833.826511,0.3064089,0.193326399,9.420454,0.104584672,0.20799889,76.17255,1160.869271,0.07068913,0.02715087,0.045232527,0.051930735
122,5.5,4.6,0.42396063,1768.402751,2191.500696,3494.203188,0.5352746,0.254250216,24.352816,0.008879222,0.222830512,7.3195605,2119.30597,-8.85E-06,-2.48E-05,0.35811567,0.042288905,0.28359562,566.1711713,540.2272929,1440.71066,0.25736946,0.136711963,94.927704,0.064972466,0.248947585,51.58401,1167.865141,0.28858632,0.11649046,0.08281106,0.014609317
123,6.1,6.2,0.49335387,2444.795353,2710.861757,4978.336744,0.47980127,0.249570717,2.7186234,0.01758913,0.211002034,1.9586407,1912.579125,9.30E-06,-1.34E-05,0.12051381,0.060847443,0.2702884,626.6189911,548.6830718,1329.0505,0.26711038,0.145078566,13.84187,0.067413989,0.234928532,55.520855,1116.891174,0.09154299,0.050731476,0.03292627,0.022094457
124,3.7,2.8,0.3841904,1242.703022,1605.334863,2015.694334,0.45727813,0.237610703,9.914348,0.021346319,0.281348344,-0.2537816,1792.54386,2.40E-07,-1.71E-05,0.2111794,0.034099377,0.29270467,291.1186951,297.6571114,672.1287532,0.27567464,0.163934399,64.19585,0.075150971,0.309046455,62.64075,1292.995232,0.19194558,0.061456423,0.086971484,0.01078133
125,4.5,4.2,0.3965037,1255.817979,1726.561104,2416.420638,0.4999809,0.244884961,12.19146,-0.007818607,0.189354143,2.9839795,1887.350877,7.29E-06,5.03E-05,0.23665403,0.030742334,0.30724874,608.3822164,596.8042469,1531.128261,0.27772307,0.152855124,71.14188,0.071327204,0.214152631,62.413662,1149.051282,0.20850366,0.08646457,0.100600794,0.020329298
126,5.1,6.1,0.3570473,1570.31949,2350.822289,2912.734594,0.38455465,0.218176831,4.1205053,-0.003275828,0.29530685,1.4654782,1605.070423,1.33E-06,-3.32E-05,0.14179353,0.03296238,0.29477015,516.5455218,604.643806,1401.602972,0.28327113,0.189029637,23.420292,0.100917444,0.323724362,62.833424,1299.625302,0.13379191,0.02473934,0.03786877,0.013566492
127,3,5.3,0.26708,682.01072,648.6360318,1011.189678,0.44675788,0.241605558,0.90387386,0.020627473,0.103362282,-13.482662,1907.415584,-6.24E-06,-3.80E-05,0.060313534,0.024909765,0.2973215,83.21350938,113.8202572,192.9243377,0.27784988,0.157987618,9.195518,0.091767428,0.132910298,95.74896,1136.230872,0.06262139,0.01215727,0.03081074,0.004578071
128,3.6,4,0.32872358,566.9790674,569.0007075,897.9711801,0.4220598,0.228629217,3.7356796,-0.026791122,0.204074121,-6.6394167,2081.759434,-9.59E-05,-0.000936307,0.13193418,0.020045568,0.3012059,121.9350148,126.4190214,238.4916018,0.27946487,0.176244189,20.875858,0.098101206,0.237676495,90.97291,1211.273598,0.12659827,0.020695893,0.039023787,0.006084606
129,4.2,6,0.3774003,1431.420602,2180.385374,2760.537781,0.52616155,0.258293016,6.820008,0.013961033,0.145620677,0.040074054,1962.520295,3.33E-05,-0.000123732,0.15940027,0.028924941,0.31596547,1083.775067,1049.634729,2778.948139,0.2579431,0.12891102,99.00631,0.060709916,0.17197101,69.73369,1121.985288,0.1796832,0.035113197,0.10929938,0.019577929
130,3.3,4.2,0.44559056,1518.11406,2043.407594,3286.808363,0.37874585,0.2160477,1.232364,0.027821988,0.080977819,-9.853047,2073.076271,-0.0002307,-0.00104964,0.057971384,0.019189113,0.31556854,1975.047582,2127.725785,4980.660017,0.29026008,0.19145946,11.9318075,0.095067875,0.122311455,107.71471,1108.179314,0.0695873,0.01637978,0.053937934,0.012853044
131,6.1,4.9,0.5254675,1682.838319,2174.82721,3558.087243,0.46854907,0.243449347,3.1202276,0.000622832,0.140956758,-0.18235455,1979.523207,1.11E-05,-6.39E-06,0.11083464,0.035756728,0.27177417,1134.313481,1034.064911,2655.511716,0.274789,0.155131392,32.139984,0.069670985,0.19242752,69.22567,1016.730561,0.09124169,0.05511176,0.066001296,0.029451493
133,2.8,2.2,0.31731802,1076.913682,1484.622921,1934.618687,0.48497418,0.240436122,4.392353,0.003726992,0.305159305,-1.6962209,1670.105769,2.44E-06,-2.93E-06,0.14211658,0.021422065,0.3336826,356.9301021,470.1059583,850.512212,0.2637254,0.159761712,36.41842,0.068685555,0.333461396,72.89319,1066.198007,0.14316441,0.021068305,0.04628391,0.005711554
134,5.4,6,0.45667806,2126.955725,2560.319199,4586.017572,0.49855965,0.247778773,1.7977114,-0.029221586,0.149003609,-3.4148462,1729.818898,2.09E-06,1.32E-05,0.0861825,0.049909337,0.29570526,1280.871119,1394.473546,3472.3032,0.270433,0.148118239,16.374235,0.073251775,0.193733796,71.3063,1128.441301,0.07789756,0.035319153,0.04838118,0.033981122
135,3.7,3.5,0.24009825,1757.685487,2031.42181,3012.324272,0.34146976,0.208118708,0.4719461,-0.026735225,0.246653309,-16.626818,1968.535714,1.09E-06,-2.24E-06,0.037177235,0.048107527,0.31928858,1304.551082,715.4059911,2425.820863,0.29682657,0.200049836,7.2790484,0.110659046,0.276202056,98.60659,1166.26928,0.052122198,0.003880395,0.037258435,0.051389753
136,6.8,6.2,0.5106173,3435.4773,3802.087012,7743.221048,0.5058353,0.254227803,6.795572,0.010282367,0.201815835,4.6870117,2078.761364,6.60E-06,-0.000179792,0.17801932,0.075103547,0.28928518,1568.656783,1022.514613,3507.033625,0.2652626,0.136753638,53.636894,0.058516923,0.228812139,47.524776,1091.804102,0.14885128,0.066719934,0.06861453,0.056640372
137,4.3,5.8,0.25931403,1015.349848,1493.830636,1723.394563,0.37721327,0.226090732,0.01949808,0.032025268,0.106122821,-18.531763,1947.681034,-4.06E-08,-1.01E-06,0.008988634,0.026355103,0.31093177,289.1300317,544.2529295,552.6482846,0.2851156,0.179489037,0.15058285,0.09022045,0.138092487,132.30867,1122.781576,0.009478566,0.001719226,0.004490093,0.011264728
138,3.8,2.4,0.4267245,714.739495,921.4776795,1149.330557,0.44642755,0.235212507,1.3812135,0.018261488,0.298290672,-8.181518,1134.483871,6.23E-07,3.60E-06,0.07784663,0.019700174,0.30608955,267.5150589,228.0444588,553.9805347,0.2869095,0.167357133,13.373619,0.081066935,0.326978331,89.20734,1070.358081,0.07885278,0.0120897,0.031437594,0.009741264
140,4.2,4.5,0.5306379,771.5450853,966.2172143,1552.942215,0.41230324,0.219549029,3.2382982,0.022365351,0.160935906,1.198695,2017.548387,-5.74E-06,-0.000389822,0.12325996,0.021261617,0.26403853,162.7705149,153.201225,341.268677,0.28825843,0.187434141,15.600483,0.055582437,0.18845388,85.49998,1172.91359,0.10716638,0.029481888,0.03826904,0.007491341
142,4.6,4.8,0.34041017,964.6919354,1042.447703,1775.113618,0.454318,0.244210236,1.4620706,0.021606889,0.149988936,-9.559958,1812.007092,2.48E-07,4.46E-06,0.07959301,0.02954328,0.28869477,173.7668925,176.0903917,416.8208904,0.2574611,0.153930808,9.288698,0.091053953,0.186001206,80.94462,1068.093134,0.07683785,0.017463101,0.036205474,0.006922557
143,4,4.9,0.32353923,1169.568831,1356.25585,2312.568314,0.37938827,0.213742694,0.198614,-0.013840773,0.096365197,-15.352672,1958.013423,-4.30E-05,-2.98E-05,0.027538395,0.032317447,0.29930794,207.0853283,280.6092546,441.5743782,0.29058155,0.194029364,1.2142878,0.101557956,0.134112359,105.061195,1170.129781,0.029309977,0.006230377,0.01726973,0.009280161
144,3.4,4.7,0.3180433,1636.677867,2107.917417,3080.352741,0.37116903,0.213967947,1.209295,0.040454204,0.289967855,-7.1986175,1894.408163,-8.36E-05,-0.00049287,0.06938052,0.042976932,0.29643863,503.7226493,446.9625062,975.9508698,0.28040102,0.193780936,11.610353,0.091607905,0.318456189,70.69553,1084.989493,0.0727841,0.01410004,0.039483532,0.018650765
145,3.1,5.4,0.2921609,878.0526248,1180.623716,1384.827424,0.38727307,0.218446653,0.99668413,-0.023939337,0.262025934,-14.778108,1900.222222,0.000148918,0.000105024,0.06446424,0.028713479,0.30238274,374.9649051,503.0499893,961.2981431,0.29002258,0.188717761,5.9794683,0.117582124,0.293353639,99.19039,1214.941661,0.067860216,0.008141171,0.032236017,0.016178382
146,2.4,3.5,0.21756013,619.430452,928.4553334,725.0679282,0.3490605,0.201418536,1.3433847,-0.005113431,0.149507635,-14.616494,1631.321429,4.62E-08,-9.84E-07,0.059119847,0.021305225,0.30449215,241.5885522,648.248108,331.1671242,0.29784375,0.206794359,18.376366,0.096114854,0.186008989,99.505356,1036.422248,0.08072758,0.007182666,0.05740681,0.004822937
148,4.7,5,0.23438682,3783.083588,3970.991499,8367.794963,0.3892417,0.222269201,10.657831,0.011830548,0.1994892,-1.3635265,1968.551852,0.001024462,0.002600944,0.2450483,0.096636385,0.28349856,1666.00382,969.3138256,3632.437896,0.27731717,0.184200259,50.60846,0.096308929,0.22321934,42.12469,1111.290149,0.22032607,0.09285272,0.06888907,0.055770878
149,3.4,3.1,0.4686863,784.9343994,1241.574859,1271.940016,0.45280564,0.233095297,1.1494368,0.007944879,0.261806366,-5.539283,1692.576923,-4.86E-06,1.47E-06,0.05645342,0.021893666,0.2928474,270.1100851,385.7909255,530.108716,0.27867374,0.170293617,17.480194,0.077256449,0.289587787,90.193375,893.611059,0.07064688,0.013950206,0.052869484,0.012771021
150,5,5.4,0.27004778,2108.174451,1737.641205,3609.073648,0.43464243,0.243800858,2.496723,0.016659466,0.23574526,-15.109846,2194.190476,-8.03E-07,-1.83E-07,0.11907308,0.074044786,0.2948786,244.1164108,350.1308962,689.4938809,0.27362677,0.154578377,17.330603,0.092179098,0.266776823,68.74578,971.7337779,0.12906452,0.0180046,0.06169128,0.014490913
151,4,4.5,0.34159693,1011.553779,1787.014558,1665.82235,0.3889249,0.220867081,1.4669157,-0.003418342,0.103569585,-9.019406,1928.135714,-1.14E-06,9.39E-06,0.07091826,0.020259521,0.3085755,611.055112,801.1213369,1633.690044,0.28946865,0.18587917,14.750467,0.0954491,0.133586916,89.43949,1214.798391,0.08030275,0.013040382,0.04959808,0.011459928
152,4.4,5.6,0.38590196,1996.151672,2829.645447,4074.44591,0.46365353,0.245114679,2.0855575,0.004104112,0.156933628,-5.290234,1882.635838,-6.74E-06,1.23E-05,0.09922277,0.036845235,0.29744214,875.1847714,926.9166696,2600.251685,0.26954684,0.152486483,11.479192,0.084932289,0.1836997,64.704315,1115.232597,0.08988217,0.030132672,0.032123063,0.02070645
153,3.9,4.5,0.2715228,637.8955763,665.5011492,942.8126057,0.44016027,0.239752748,1.6104361,0.01850901,0.154575155,-11.076836,1534.181395,-1.73E-06,-2.05E-05,0.078703366,0.023573721,0.29555807,104.6051334,250.519291,222.2615636,0.26633006,0.160785426,13.188755,0.087623997,0.183434547,94.35035,860.9934174,0.08375368,0.014302053,0.04436148,0.004839597
154,4.2,4.1,0.35020274,1162.172312,1714.112652,2045.17726,0.41968483,0.228094078,2.4529188,0.016917884,0.285054348,-1.34379,1948.635417,1.70E-06,-2.59E-06,0.10832204,0.033207779,0.30191272,348.710297,365.3416745,819.5901601,0.2812268,0.176936217,15.087042,0.084256039,0.31181572,75.89441,1186.060242,0.104141526,0.01932962,0.03523595,0.018569789
155,3.6,5.4,0.29910904,1296.078233,2057.411618,2398.755562,0.4859242,0.249128502,4.4108205,0.008454516,0.109049798,-0.73156685,1786.543624,-0.000256035,-0.001052646,0.13510753,0.028960789,0.30205345,747.1315557,1059.688593,2120.482348,0.27867508,0.145836631,30.505306,0.066998364,0.140745285,75.25393,1053.764568,0.12747003,0.040471736,0.06503812,0.01292544
156,6.4,6.7,0.3886017,2754.879386,3049.744194,5764.192193,0.52873707,0.259912853,3.2614708,0.001913718,0.262908581,0.279107,1833.557823,2.96E-06,1.87E-06,0.12881576,0.066695798,0.29127574,1212.958267,896.1293659,2678.844993,0.2587146,0.125613064,20.048222,0.06272486,0.288485069,50.53888,1056.376686,0.107170075,0.04367552,0.03944632,0.049574761
157,4,6.2,0.340088,1577.522649,1694.592069,2919.557324,0.42246065,0.216319771,0.6176172,-0.010173873,0.157026787,-17.377333,1833.226415,-7.58E-06,-3.31E-05,0.054171745,0.056048575,0.32751364,592.2672108,494.280565,1213.08899,0.31070152,0.191152007,3.5941782,0.098216488,0.200351276,90.49666,1141.851899,0.057804167,0.006678197,0.02577813,0.03248597
